"","priop","UDD_KODE","kvotient","kvote","land","Campus","MAT_Niveau","MATGrade","ENG_Niveau","ENGGrade","DAN_Niveau","DANGrade","gender","ADGGRU","zip","residenceBeforeEnrolment","ageAtEnrolment","enrolID","startaar","startsn","Uddannelse","startramme","Ramme_kode","startstudordna","Studieordningskode","startfak","slutramme","slutsn","slutfak","NU","Norm tid","Norm+1 aar","statussn","udmeldsn","fradatosn","slutdatosn","stype","startMonth","yearOfEnrolment","EndSemester","SPV","1_T_atnBy","1_T_atpIn","1_NT_atnBy","1_NT_atpIn","1_El_atnBy","1_El_atpIn","1_Pr_atnBy","1_Pr_atpIn","2_T_atnBy","2_T_atpIn","2_NT_atnBy","2_NT_atpIn","2_El_atnBy","2_El_atpIn","2_Pr_atnBy","2_Pr_atpIn","3_T_atnBy","3_T_atpIn","3_NT_atnBy","3_NT_atpIn","3_El_atnBy","3_El_atpIn","3_Pr_atnBy","3_Pr_atpIn","4_T_atnBy","4_T_atpIn","4_NT_atnBy","4_NT_atpIn","4_El_atnBy","4_El_atpIn","4_Pr_atnBy","4_Pr_atpIn","5_T_atnBy","5_T_atpIn","5_NT_atnBy","5_NT_atpIn","5_El_atnBy","5_El_atpIn","5_Pr_atnBy","5_Pr_atpIn","6_T_atnBy","6_T_atpIn","6_NT_atnBy","6_NT_atpIn","6_El_atnBy","6_El_atpIn","6_Pr_atnBy","6_Pr_atpIn","7_T_atnBy","7_T_atpIn","7_NT_atnBy","7_NT_atpIn","7_El_atnBy","7_El_atpIn","7_Pr_atnBy","7_Pr_atpIn","8_T_atnBy","8_T_atpIn","8_NT_atnBy","8_NT_atpIn","8_El_atnBy","8_El_atpIn","8_Pr_atnBy","8_Pr_atpIn","9_T_atnBy","9_T_atpIn","9_NT_atnBy","9_NT_atpIn","9_El_atnBy","9_El_atpIn","9_Pr_atnBy","9_Pr_atpIn","10_T_atnBy","10_T_atpIn","10_NT_atnBy","10_NT_atpIn","10_El_atnBy","10_El_atpIn","10_Pr_atnBy","10_Pr_atpIn","1_El_nom","1_NT_nom","1_Pr_nom","1_T_nom","2_El_nom","2_NT_nom","2_Pr_nom","2_T_nom","3_El_nom","3_NT_nom","3_Pr_nom","3_T_nom","4_El_nom","4_NT_nom","4_Pr_nom","4_T_nom","5_El_nom","5_NT_nom","5_Pr_nom","5_T_nom","6_El_nom","6_NT_nom","6_Pr_nom","6_T_nom","1_El_mGPA","1_NT_mGPA","1_Pr_mGPA","1_T_mGPA","2_El_mGPA","2_NT_mGPA","2_Pr_mGPA","2_T_mGPA","3_El_mGPA","3_NT_mGPA","3_Pr_mGPA","3_T_mGPA","4_El_mGPA","4_NT_mGPA","4_Pr_mGPA","4_T_mGPA","5_El_mGPA","5_NT_mGPA","5_Pr_mGPA","5_T_mGPA","6_El_mGPA","6_NT_mGPA","6_Pr_mGPA","6_T_mGPA","7_El_mGPA","7_NT_mGPA","7_Pr_mGPA","7_T_mGPA","8_El_mGPA","8_NT_mGPA","8_Pr_mGPA","8_T_mGPA","9_El_mGPA","9_NT_mGPA","9_Pr_mGPA","9_T_mGPA","10_El_mGPA","10_NT_mGPA","10_Pr_mGPA","10_T_mGPA"
"484","1.prio",25315,11.3,1,"Danmark","Kbh.","B",11,"B",9.5,"A",8.5,"Mænd","HF","2670","Øst for Storebæl",25,1912,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2014-06-17,"bachelor",9,2013,3,"BSc2010",0,0,0,10,0,0,5,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA
"485","1.prio",25315,7.2,1,"Danmark","Kbh.","A",4.33333333333333,"A",8,"A",5,"Mænd","STX","2100","Øst for Storebæl",18,2073,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","orlov","Indskrevet",2013-09-01,NA,"bachelor",9,2013,NA,"BSc2010",0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,15,0,25,10,0,0,25,10,20,20,30,5,0,0,40,15,20,5,30,5,0,0,55,15,30,15,40,15,0,0,75,20,30,0,40,0,0,0,75,0,30,0,40,0,0,0,75,0,30,0,40,0,0,0,75,0,30,0,40,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,4,2,0,NA,4,2,3.25,NA,4,3,3.25,NA,4,2.66666666666667,1.625,NA,2.66666666666667,3.75,1.11111111111111,NA,2,3.8,0.769230769230769,NA,2,3.8,0.769230769230769,NA,2,3.8,0.769230769230769,NA,2,3.8,0.769230769230769,NA,2,3.8,0.769230769230769
"486","1.prio",25315,7.2,1,"Danmark","Kbh.","B",1.33333333333333,"A",9,"A",6,"Mænd","HHX","2765","Øst for Storebæl",21,2149,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-07-01,"bachelor",9,2013,8,"BSc2010",0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,20,5,25,10,0,0,25,10,30,15,30,5,0,0,40,15,35,5,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,10,0,NA,7,10,2.66666666666667,NA,8.5,7,3.75,NA,8.5,5.33333333333333,2.83333333333333,NA,6.33333333333333,6.5,2.71428571428571,NA,6.33333333333333,6.6,3.3,NA,6.33333333333333,6.6,3.3,NA,6.33333333333333,6.6,3.3,NA,6.33333333333333,6.6,3.3,NA,6.33333333333333,6.6,3.3
"487","1.prio",25315,NA,2,"Tyskland","Kbh.","B",2,"B",2,NA,NA,"Kvinder","Udenlandsk adg.grundlag","69364","Ikke oplyst",24,2067,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Aktiv","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2013-09-01,2016-11-11,"bachelor",9,2013,8,"BSc2010",0,0,5,10,0,0,15,15,15,15,10,5,0,0,15,0,15,0,20,10,0,0,15,0,20,15,25,10,0,0,40,25,20,0,25,0,0,0,40,0,20,5,25,10,0,0,40,0,20,5,25,0,0,0,40,0,20,0,25,0,0,0,40,0,20,0,25,0,0,0,40,0,20,0,25,0,0,0,40,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,-5,7,0,NA,-5,7,5.33333333333333,NA,-0.5,7,5.33333333333333,NA,3,8,1.2,NA,3,8,1.2,NA,3,8,0.166666666666667,NA,3,8,-0.571428571428571,NA,3,8,-0.571428571428571,NA,3,8,-0.571428571428571,NA,3,8,-0.571428571428571
"488","1.prio",25315,3.5,1,"Danmark","Kbh.","A",0.666666666666667,"B",2,"A",1.33333333333333,"Mænd","STX","2000","Øst for Storebæl",20,2038,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2015-09-18,"bachelor",9,2013,6,"BSc2010",0,0,10,10,0,0,15,15,10,15,10,5,0,0,15,0,15,5,25,15,0,0,25,10,20,5,25,0,0,0,25,0,20,0,25,0,0,0,25,0,20,0,25,0,0,0,25,0,20,0,25,0,0,0,25,0,20,0,25,0,0,0,25,0,20,0,25,0,0,0,25,0,20,0,25,0,0,0,25,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,4,2,0,NA,4,2,1.2,NA,4,3,1.33333333333333,NA,4,3,1.33333333333333,NA,4,3,1.33333333333333,NA,4,3,1.33333333333333,NA,4,3,1.33333333333333,NA,4,3,1.33333333333333,NA,4,3,1.33333333333333,NA,4,3,1.33333333333333
"489","1.prio",25315,5.3,1,"Ungarn","Kbh.","B",2,"B",2,NA,NA,"Mænd","Udenlandsk adg.grundlag","2450","Øst for Storebæl",24,2188,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-08-23,"bachelor",9,2013,8,"BSc2010",0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,20,5,15,5,0,0,25,10,30,15,30,15,0,0,40,15,35,5,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,10,10,0,NA,10,10,6,NA,10,10,5,NA,10,10.6666666666667,4.5,NA,9,10.5,4.14285714285714,NA,9,10.4,4,NA,9,10.4,4,NA,9,10.4,4,NA,9,10.4,4,NA,9,10.4,4
"490","1.prio",25315,8.5,1,"Danmark","Kbh.","B",2,"B",2,NA,NA,"Mænd","HF","2000","Øst for Storebæl",33,2076,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2013-09-01,NA,"bachelor",9,2013,NA,"BSc2010",0,0,10,10,0,0,15,15,5,15,15,5,0,0,15,0,10,5,25,10,0,0,25,10,10,5,30,5,0,0,40,15,15,5,30,0,0,0,55,15,25,15,35,10,0,0,75,20,25,0,35,5,0,0,75,0,30,10,40,5,0,0,75,0,30,0,40,0,0,0,75,0,30,0,40,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,10,7,0,NA,10,7,-1,NA,11,7,-0.4,NA,11,5.33333333333333,-0.4,NA,11,5.75,0,NA,11,6.6,-0.555555555555556,NA,6,6.6,-0.555555555555556,NA,5.5,6.6,-0.25,NA,5.5,6.6,-0.25,NA,5.5,6.6,-0.25
"491","1.prio",25315,6.4,1,"Danmark","Kbh.","B",8,"A",6.5,"A",3.33333333333333,"Mænd","HTX","2650","Øst for Storebæl",20,1872,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","1.-2. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2014-01-15,"bachelor",9,2013,3,"BSc2010",0,0,0,5,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA
"492","1.prio",25315,7.6,1,"F<be>r<bf>erne","Kbh.","B",2,"A",2,NA,NA,"Mænd","HHX","2300","Øst for Storebæl",23,2150,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-07-01,"bachelor",9,2013,8,"BSc2010",0,0,10,10,0,0,15,15,15,15,10,5,0,0,15,0,20,5,25,15,0,0,25,10,35,15,30,5,0,0,40,15,35,0,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,10,0,NA,7,10,5.33333333333333,NA,8.5,10,4.5,NA,8.5,9,3.66666666666667,NA,8,9.25,3.66666666666667,NA,8,8.8,3.75,NA,8,8.8,3.75,NA,8,8.8,3.75,NA,8,8.8,3.75,NA,8,8.8,3.75
"493","1.prio",25315,8.5,1,"Danmark","Kbh.","B",5.5,"B",9.5,"A",7,"Mænd","HF","2635","Øst for Storebæl",21,1925,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2014-08-26,"bachelor",9,2013,4,"BSc2010",0,0,10,10,0,0,15,15,10,15,10,5,0,0,15,0,10,0,10,0,0,0,15,0,10,0,10,0,0,0,15,0,10,0,10,0,0,0,15,0,10,0,10,0,0,0,15,0,10,0,10,0,0,0,15,0,10,0,10,0,0,0,15,0,10,0,10,0,0,0,15,0,10,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,10,0,NA,7,10,1,NA,7,10,1,NA,7,10,1,NA,7,10,1,NA,7,10,1,NA,7,10,1,NA,7,10,1,NA,7,10,1,NA,7,10,1
"494","2. <af>vrige",25315,5.3,1,"Danmark","Kbh.","B",8,"A",6,"A",3,"Mænd","STX","2300","Øst for Storebæl",23,2151,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-07-01,"bachelor",9,2013,8,"BSc2010",0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,20,5,25,10,0,0,25,10,35,15,30,5,0,0,40,15,35,0,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,10,10,0,NA,10,10,9,NA,8.5,10,7.75,NA,8.5,10,6.5,NA,9,10,6.5,NA,9,10.4,6.25,NA,9,10.4,6.25,NA,9,10.4,6.25,NA,9,10.4,6.25,NA,9,10.4,6.25
"495","2. <af>vrige",25315,5.3,1,"Danmark","Kbh.","B",8,"A",6,"A",3,"Mænd","STX","2300","Øst for Storebæl",23,530,2016,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","DMR80142","TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2016-09-01,NA,"kandidat",9,2016,NA,"MSc2011",5,5,5,5,5,5,15,15,5,0,10,5,10,10,30,15,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,7,10,7,-4,7,10,7,-4,7,10,7,-4,7,10,7,-4,7,10,7,-4,7,10,7,-4,7,10,7,-4,7,10,7,-4,7,10,7,-4,7,10,7
"496","2. <af>vrige",25315,5.6,1,"Danmark","Kbh.","A",6.25,"A",5,"A",4.33333333333333,"Mænd","HTX","2650","Øst for Storebæl",20,2189,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-08-23,"bachelor",9,2013,8,"BSc2010",0,0,10,10,0,0,5,5,15,15,15,5,0,0,15,10,20,5,25,10,0,0,25,10,35,15,30,5,0,0,40,15,35,0,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,4,NA,0,NA,4,10,4.33333333333333,NA,7,8.5,5.75,NA,7,9,4.83333333333333,NA,5.33333333333333,8.5,4.83333333333333,NA,5.33333333333333,8.8,4.11111111111111,NA,5.33333333333333,8.8,4.11111111111111,NA,5.33333333333333,8.8,4.11111111111111,NA,5.33333333333333,8.8,4.11111111111111,NA,5.33333333333333,8.8,4.11111111111111
"497","2. <af>vrige",25315,5.6,1,"Danmark","Kbh.","A",6.25,"A",5,"A",4.33333333333333,"Mænd","HTX","2650","Øst for Storebæl",20,531,2016,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","DMR80142","TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2016-09-01,NA,"kandidat",9,2016,NA,"MSc2011",0,5,5,5,5,5,15,15,5,5,5,5,15,10,30,15,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,7,10,-4,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5,10,1.5
"498","2. <af>vrige",25315,4.9,1,"Danmark","Kbh.","A",2.66666666666667,"A",4.33333333333333,"A",4,"Kvinder","HTX","4040","Øst for Storebæl",19,1915,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2014-07-25,"bachelor",9,2013,4,"BSc2010",0,0,0,10,0,0,15,15,5,15,5,15,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,2,0,NA,2,2,-2,NA,2,2,-2,NA,2,2,-2,NA,2,2,-2,NA,2,2,-2,NA,2,2,-2,NA,2,2,-2,NA,2,2,-2,NA,2,2,-2
"499","1.prio",25315,6.2,1,"Danmark","Kbh.","B",2,"A",10.6666666666667,"A",6,"Mænd","HHX","2000","Øst for Storebæl",22,1934,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2015-01-13,"bachelor",9,2013,5,"BSc2010",0,0,0,10,0,0,5,15,0,10,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,-5,-5,0,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5
"500","1.prio",25315,9.2,1,"Danmark","Kbh.","A",2,"B",2,NA,NA,"Mænd","HTX","3390","Øst for Storebæl",19,2152,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-07-01,"bachelor",9,2013,8,"BSc2010",0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,20,5,25,10,0,0,25,10,35,15,30,5,0,0,40,15,35,0,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,7,0,NA,7,7,7,NA,7,7,7.75,NA,7,7,7.16666666666667,NA,8.66666666666667,7.75,7.16666666666667,NA,8.66666666666667,8.6,7.5,NA,8.66666666666667,8.6,7.5,NA,8.66666666666667,8.6,7.5,NA,8.66666666666667,8.6,7.5,NA,8.66666666666667,8.6,7.5
"501","1.prio",25315,9.7,1,"Ungarn","Kbh.","B",2,"B",2,NA,NA,"Mænd","Udenlandsk adg.grundlag","2700","Øst for Storebæl",20,1961,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2013-09-01,2015-05-18,"bachelor",9,2013,5,"BSc2010",0,0,10,10,0,0,15,15,5,15,10,5,0,0,15,0,5,0,10,5,0,0,15,0,5,5,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,4,7,0,NA,4,7,-3.25,NA,-0.5,7,-3.25,NA,-0.5,7,-3.25,NA,-0.5,7,-3.25,NA,-0.5,7,-3.25,NA,-0.5,7,-3.25,NA,-0.5,7,-3.25,NA,-0.5,7,-3.25,NA,-0.5,7,-3.25
"502","1.prio",25315,3.8,1,"Danmark","Kbh.","B",5.5,"A",5,"A",2,"Mænd","HTX","3200","Øst for Storebæl",20,1970,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2013-09-01,2015-10-16,"bachelor",9,2013,6,"BSc2010",0,0,5,10,0,0,15,15,5,15,5,10,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,5,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,5,0,5,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,-5,7,0,NA,-5,7,0,NA,-5,7,0,NA,-5,7,0,NA,-5,7,0,NA,-5,7,0,NA,-5,7,0,NA,-5,7,0,NA,-5,7,0,NA,-5,7,0
"503","1.prio",25315,6.9,1,"Danmark","Kbh.","A",4,"B",7,"A",6,"Mænd","STX","3480","Øst for Storebæl",19,493,2016,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","1. semester Medialogi","NJK77142","TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2016-09-01,2016-11-12,"kandidat",9,2016,2,"MSc2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","1.prio",25315,6.9,1,"Danmark","Kbh.","A",4,"B",7,"A",6,"Mænd","STX","3480","Øst for Storebæl",19,2153,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-07-01,"bachelor",9,2013,8,"BSc2010",0,0,5,10,0,0,15,15,10,15,15,10,0,0,15,0,15,5,25,10,0,0,15,10,35,20,30,5,0,0,40,25,35,0,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,10,0,NA,2,10,2,NA,4.66666666666667,5,3.25,NA,4.66666666666667,6,3,NA,6,7.2,3,NA,6,8,2.9,NA,6,8,2.9,NA,6,8,2.9,NA,6,8,2.9,NA,6,8,2.9
